ph,temperature,turbidity,fish
7.25,20.8,3.48,rui
7.28,21.45,3.87,rui
7.34,20.53,3.36,rui
7.29,20.94,3.44,rui
7.16,21.33,3.07,rui
7.19,20.76,3.43,rui
7.19,20.74,3.68,rui
7.26,21.19,3.2,rui
7.27,21.02,3.29,rui
7.27,20.49,3.54,rui
7.25,20.98,3.62,rui
7.29,20.96,3.23,rui
7.34,20.66,3.58,rui
7.19,21.34,3.65,rui
7.17,21.19,3.52,rui
7.31,21.17,3.26,rui
7.26,21.56,3.23,rui
7.29,21.41,3.25,rui
7.2,20.68,3.53,rui
7.21,21.02,3.72,rui
7.27,20.83,3.48,rui
7.27,21.2,3.77,rui
7.29,21.67,3.54,rui
7.23,21.75,3.43,rui
7.22,21.76,3.3,rui
7.23,20.89,3.48,rui
7.32,20.27,3.64,rui
7.24,20.94,3.79,rui
7.28,21.19,3.44,rui
7.31,21.55,2.95,rui
7.32,21.52,3.55,rui
7.24,20.71,3.92,rui
7.22,21.52,3.53,rui
7.24,21.0,3.44,rui
7.34,20.9,3.12,rui
7.24,20.55,3.98,rui
7.27,21.23,3.6,rui
7.21,20.96,3.46,rui
7.34,20.65,3.29,rui
7.22,20.8,3.15,rui
7.1,20.45,3.66,rui
7.24,21.25,3.32,rui
7.24,21.48,3.75,rui
7.29,21.06,3.54,rui
7.26,20.95,3.36,rui
7.3,20.61,3.74,rui
7.23,20.61,3.33,rui
7.2,20.83,3.32,rui
7.21,20.91,3.43,rui
7.28,20.93,3.51,rui
7.24,21.16,3.45,rui
7.21,20.72,3.48,rui
7.3,20.93,3.3,rui
7.23,20.83,3.31,rui
7.17,20.93,3.49,rui
7.19,20.74,3.25,rui
7.17,20.71,3.4,rui
7.17,20.96,3.3,rui
7.19,21.11,3.31,rui
7.22,21.39,3.26,rui
7.32,20.9,3.21,rui
7.21,21.02,3.69,rui
7.28,21.02,3.69,rui
7.15,21.07,3.5,rui
7.26,20.52,3.24,rui
7.23,21.33,3.82,rui
7.21,20.61,3.6,rui
7.37,21.33,3.29,rui
7.38,21.21,3.28,rui
7.34,20.74,3.32,rui
7.28,20.99,3.45,rui
7.24,21.33,2.98,rui
7.25,20.91,3.29,rui
7.2,20.21,3.28,rui
7.3,21.25,3.4,rui
7.17,21.25,3.7,rui
7.29,20.71,3.27,rui
7.32,20.64,3.54,rui
7.15,20.91,3.56,rui
7.24,21.16,3.19,rui
7.2,21.14,3.58,rui
7.25,21.28,3.11,rui
7.22,21.55,3.7,rui
7.11,21.06,3.45,rui
7.14,21.01,3.66,rui
7.13,20.6,3.65,rui
7.07,21.29,3.13,rui
7.19,20.98,3.23,rui
7.08,20.96,3.45,rui
7.18,21.08,3.02,rui
7.05,21.89,3.48,rui
7.16,20.97,3.25,rui
7.09,21.1,3.36,rui
7.21,20.88,3.24,rui
7.15,21.34,3.46,rui
7.08,20.49,3.69,rui
7.15,20.93,3.46,rui
7.1,21.55,3.24,rui
7.08,20.84,3.51,rui
7.11,21.12,3.27,rui
7.18,20.92,3.69,rui
7.27,20.8,3.52,rui
7.1,21.67,3.39,rui
7.12,21.13,3.43,rui
7.15,21.09,3.55,rui
7.12,20.88,3.4,rui
7.14,21.23,3.7,rui
7.2,20.9,3.48,rui
7.1,20.73,3.56,rui
7.15,20.74,3.38,rui
7.09,20.61,3.44,rui
7.05,21.11,3.5,rui
7.13,21.19,3.76,rui
7.07,20.83,3.58,rui
7.1,21.4,3.56,rui
7.21,21.03,3.15,rui
7.13,21.04,3.56,rui
7.14,20.9,3.25,rui
7.1,20.35,3.47,rui
7.09,21.32,3.05,rui
7.11,21.53,3.59,rui
7.16,21.16,3.12,rui
7.12,21.18,3.23,rui
7.1,20.19,3.38,rui
7.09,21.48,3.33,rui
7.1,21.04,3.33,rui
7.15,20.46,3.68,rui
7.11,21.45,2.9,rui
6.99,20.97,3.55,rui
7.08,21.24,3.65,rui
7.14,21.09,3.47,rui
7.08,21.04,3.25,rui
7.07,21.21,3.36,rui
7.6,20.94,3.45,rui
7.56,21.07,3.53,rui
7.59,20.9,3.53,rui
7.65,21.0,3.21,rui
7.59,20.82,3.24,rui
7.62,21.11,3.6,rui
7.55,20.99,3.45,rui
7.62,20.98,3.45,rui
7.59,21.27,3.28,rui
7.59,21.26,3.29,rui
7.56,21.16,3.17,rui
7.63,20.79,3.53,rui
7.54,21.3,3.21,rui
7.64,20.59,3.81,rui
7.6,21.53,3.29,rui
7.58,21.3,3.16,rui
7.57,21.09,3.25,rui
7.63,20.99,3.15,rui
7.65,20.56,3.6,rui
7.61,20.8,3.23,rui
7.62,20.68,3.69,rui
7.66,21.43,3.51,rui
7.58,20.85,3.38,rui
7.61,21.07,3.7,rui
7.6,20.52,3.37,rui
7.68,20.47,3.6,rui
7.58,20.67,3.53,rui
7.68,21.04,3.4,rui
7.54,20.91,3.18,rui
7.58,20.92,2.98,rui
7.67,20.57,3.41,rui
7.63,21.33,3.29,rui
7.47,21.26,3.2,rui
7.62,21.07,2.8,rui
7.52,20.8,2.93,rui
7.53,20.98,3.43,rui
7.62,21.07,3.11,rui
7.54,21.17,3.75,rui
7.55,21.02,3.61,rui
7.61,20.87,3.32,rui
7.7,20.97,3.53,rui
7.62,20.7,3.46,rui
7.58,20.84,3.51,rui
7.55,20.58,3.55,rui
7.57,20.84,3.06,rui
7.65,21.1,3.59,rui
7.62,20.49,3.5,rui
7.57,20.65,3.55,rui
7.68,21.39,3.57,rui
7.6,20.88,3.27,rui
7.83,20.87,3.43,rui
7.82,21.14,3.79,rui
7.79,20.27,3.32,rui
7.88,21.49,3.69,rui
7.89,20.62,3.27,rui
7.76,20.67,3.61,rui
7.91,20.97,3.38,rui
7.78,20.84,3.47,rui
7.76,21.15,3.35,rui
7.87,20.87,3.49,rui
7.79,20.77,3.56,rui
7.82,20.54,3.45,rui
7.85,21.28,3.66,rui
7.83,20.71,3.38,rui
7.8,21.02,3.64,rui
7.89,20.75,3.33,rui
7.81,20.29,3.19,rui
7.83,20.98,3.53,rui
7.79,20.72,3.38,rui
7.81,21.08,3.17,rui
7.77,20.78,3.16,rui
7.73,20.42,3.38,rui
7.86,21.07,3.75,rui
7.84,20.94,3.38,rui
7.82,21.49,3.48,rui
7.85,20.53,3.51,rui
7.86,21.2,3.56,rui
7.82,20.82,3.42,rui
7.84,21.25,3.64,rui
7.87,21.48,2.9,rui
7.81,20.87,3.3,rui
7.78,20.35,3.37,rui
7.87,21.1,3.28,rui
7.84,21.28,3.13,rui
7.82,20.96,3.43,rui
7.87,20.42,3.23,rui
7.86,20.36,3.59,rui
7.85,21.09,3.34,rui
7.86,20.52,3.35,rui
7.83,20.6,3.47,rui
7.77,20.95,3.78,rui
7.77,20.86,3.11,rui
7.79,21.08,3.34,rui
7.87,20.98,3.42,rui
7.78,21.08,3.49,rui
7.75,20.58,2.88,rui
7.76,20.78,3.22,rui
7.79,21.29,3.64,rui
7.8,21.11,3.67,rui
7.86,20.96,3.65,rui
7.75,21.06,3.41,rui
7.79,20.7,3.37,rui
7.72,21.41,3.29,rui
7.71,21.37,3.46,rui
7.86,20.8,3.31,rui
7.81,20.68,3.67,rui
7.69,21.24,3.04,rui
7.75,20.65,3.8,rui
7.7,20.81,3.52,rui
7.72,21.27,3.27,rui
7.71,21.05,3.17,rui
7.77,21.32,3.52,rui
7.78,20.48,3.32,rui
7.74,21.5,3.29,rui
7.63,20.76,3.28,rui
7.64,21.35,3.1,rui
7.77,20.73,3.71,rui
7.74,20.92,3.52,rui
7.7,21.23,3.31,rui
7.72,21.03,3.19,rui
7.74,21.16,2.95,rui
7.8,21.3,3.04,rui
7.65,21.31,3.56,rui
7.78,20.63,3.78,rui
7.71,21.13,3.46,rui
7.83,21.1,3.49,rui
7.75,20.7,2.95,rui
7.75,20.64,3.48,rui
7.76,21.1,3.2,rui
7.8,21.2,3.17,rui
7.85,21.0,3.14,rui
7.71,20.61,3.68,rui
7.8,21.28,3.52,rui
7.81,20.99,3.49,rui
7.71,21.01,3.5,rui
7.6,20.87,3.44,rui
7.75,20.92,3.53,rui
7.71,20.69,3.65,rui
7.8,20.88,3.4,rui
7.79,21.07,3.52,rui
7.77,20.96,3.51,rui
7.7,21.18,3.4,rui
7.73,20.69,3.44,rui
7.75,20.81,3.09,rui
7.67,20.98,3.47,rui
7.84,21.05,3.08,rui
7.74,21.44,3.27,rui
7.81,21.11,3.54,rui
7.84,20.51,3.59,rui
7.75,20.78,3.39,rui
7.5,20.87,3.37,rui
7.58,21.27,2.97,rui
7.46,21.15,3.37,rui
7.5,20.4,3.22,rui
7.43,20.37,3.12,rui
7.45,20.64,3.2,rui
7.55,20.6,3.66,rui
7.48,21.0,3.46,rui
7.46,20.77,3.27,rui
7.52,20.83,3.22,rui
7.51,20.97,3.74,rui
7.5,20.87,3.46,rui
7.45,20.35,3.31,rui
7.55,21.24,2.99,rui
7.53,20.21,3.46,rui
7.52,20.35,3.57,rui
7.59,20.85,3.4,rui
7.57,20.53,3.15,rui
7.46,20.88,3.38,rui
7.47,20.78,3.26,rui
7.48,20.64,3.22,rui
7.4,20.8,2.98,rui
7.54,20.7,3.35,rui
7.48,20.8,3.62,rui
7.43,20.38,3.39,rui
7.48,20.98,3.51,rui
7.44,21.05,3.17,rui
7.5,20.5,3.4,rui
7.5,20.54,3.1,rui
7.54,20.73,3.57,rui
7.47,21.26,3.18,rui
7.57,20.92,3.45,rui
7.45,21.09,3.52,rui
7.48,20.23,3.15,rui
7.44,21.0,3.28,rui
7.48,20.7,3.66,rui
7.5,20.93,3.25,rui
7.5,20.58,3.44,rui
7.44,21.09,3.22,rui
7.55,21.44,3.37,rui
7.57,21.1,3.08,rui
7.51,21.02,3.49,rui
7.51,20.92,3.37,rui
7.51,20.5,3.32,rui
7.43,20.72,3.25,rui
7.47,20.55,3.42,rui
7.48,20.74,3.09,rui
7.49,21.21,3.6,rui
7.52,20.78,3.48,rui
7.47,20.78,3.22,rui
7.07,20.87,3.36,rui
7.12,21.1,3.35,rui
7.16,20.99,3.43,rui
7.08,20.49,3.18,rui
7.07,20.86,3.48,rui
7.04,20.89,3.38,rui
7.08,20.87,3.08,rui
6.96,20.59,3.25,rui
7.01,20.85,3.58,rui
7.11,21.01,3.56,rui
7.02,20.73,3.48,rui
7.05,20.74,3.73,rui
7.07,21.4,3.0,rui
7.04,20.99,3.38,rui
6.97,20.8,3.85,rui
7.08,21.05,3.23,rui
7.08,20.87,3.58,rui
7.12,20.99,3.37,rui
6.99,20.36,3.38,rui
7.11,21.27,3.18,rui
6.99,21.15,3.2,rui
6.99,20.72,3.26,rui
7.14,21.13,3.21,rui
7.14,20.91,3.57,rui
7.14,20.79,3.47,rui
7.05,21.15,3.38,rui
7.12,21.33,3.47,rui
7.07,20.85,2.77,rui
7.03,21.15,3.55,rui
7.03,20.92,3.32,rui
7.1,21.53,3.5,rui
7.04,20.85,3.64,rui
7.0,20.69,3.5,rui
7.13,21.05,3.24,rui
7.1,20.99,3.43,rui
7.07,20.89,3.18,rui
7.19,20.92,3.47,rui
7.06,21.12,3.1,rui
6.98,20.86,3.77,rui
7.13,20.63,3.46,rui
7.04,21.0,3.46,rui
7.12,20.4,3.11,rui
7.07,20.56,3.14,rui
7.08,20.6,3.81,rui
7.04,20.79,3.42,rui
6.99,21.02,3.43,rui
7.05,20.95,3.45,rui
7.14,21.62,3.15,rui
7.01,20.9,2.94,rui
7.1,20.9,3.43,rui
6.99,21.06,3.35,rui
6.97,21.14,3.44,rui
7.0,20.66,3.38,rui
7.08,21.13,3.38,rui
7.07,20.84,3.53,rui
6.96,21.39,3.51,rui
6.97,20.98,3.55,rui
6.9,20.93,3.47,rui
6.97,21.1,2.94,rui
6.95,21.26,3.2,rui
6.92,21.38,3.45,rui
6.94,21.1,3.14,rui
6.98,21.11,3.19,rui
7.03,21.33,3.4,rui
7.01,20.62,3.62,rui
6.99,20.78,3.38,rui
7.03,21.21,3.13,rui
7.03,21.04,3.45,rui
6.95,21.37,3.39,rui
7.05,20.6,3.07,rui
6.98,21.5,3.74,rui
6.95,21.08,3.38,rui
7.03,21.33,3.13,rui
6.99,20.46,3.51,rui
6.97,20.7,3.42,rui
6.97,21.44,3.17,rui
7.1,21.32,3.61,rui
6.94,21.6,3.11,rui
6.98,21.45,3.45,rui
6.93,21.4,3.42,rui
6.97,20.6,3.44,rui
6.98,21.11,3.03,rui
6.97,21.2,3.73,rui
6.98,21.49,3.51,rui
7.0,20.76,3.16,rui
7.02,20.9,3.23,rui
6.98,21.01,3.53,rui
6.96,21.3,3.44,rui
6.91,21.15,2.82,rui
6.95,21.2,3.35,rui
6.9,20.72,2.83,rui
6.92,21.23,3.24,rui
7.0,21.06,3.36,rui
7.04,21.0,3.53,rui
6.87,21.39,3.09,rui
6.94,20.85,3.57,rui
6.95,20.86,3.16,rui
7.0,21.28,3.69,rui
7.11,21.26,3.42,rui
6.93,21.63,3.39,rui
6.87,21.06,3.33,rui
6.86,21.18,3.2,rui
6.75,21.23,3.6,rui
6.9,21.06,3.33,rui
6.88,21.1,3.32,rui
6.87,21.53,3.42,rui
6.88,21.26,3.46,rui
6.92,20.83,3.23,rui
6.83,21.29,3.47,rui
6.81,21.18,3.6,rui
6.86,21.15,3.48,rui
6.8,21.11,3.58,rui
6.84,21.31,3.34,rui
6.84,21.03,3.22,rui
6.83,20.98,3.34,rui
6.86,20.98,3.38,rui
6.9,20.72,3.28,rui
6.77,21.01,3.36,rui
6.9,21.11,3.44,rui
6.87,20.86,3.11,rui
6.86,20.83,3.31,rui
6.85,21.19,3.34,rui
6.89,21.19,3.29,rui
6.86,21.21,3.82,rui
6.82,21.07,3.09,rui
6.87,20.86,3.31,rui
6.88,20.91,2.97,rui
6.94,21.31,3.3,rui
6.83,21.09,3.4,rui
6.91,21.32,3.54,rui
6.78,20.97,3.53,rui
6.82,21.43,3.69,rui
6.93,21.26,3.24,rui
6.88,20.66,3.17,rui
6.83,21.08,3.25,rui
6.88,21.32,3.19,rui
6.88,20.94,3.37,rui
6.9,21.34,3.46,rui
6.89,20.63,3.11,rui
6.83,21.17,3.07,rui
6.89,21.14,2.94,rui
6.82,21.37,3.47,rui
6.83,20.75,2.84,rui
6.94,21.07,3.71,rui
6.86,21.14,3.51,rui
6.95,21.21,3.33,rui
6.87,20.75,3.25,rui
6.87,21.47,3.24,rui
6.92,21.04,3.58,rui
6.9,21.24,3.53,rui
6.68,21.0,3.32,rui
6.72,21.32,3.75,rui
6.76,21.14,3.23,rui
6.7,20.42,3.49,rui
6.63,21.34,3.72,rui
6.61,20.98,3.11,rui
6.59,20.97,3.45,rui
6.72,21.05,2.99,rui
6.69,20.55,3.03,rui
6.63,21.31,3.43,rui
6.7,20.74,3.24,rui
6.61,21.41,3.76,rui
6.71,21.22,3.29,rui
6.6,20.75,3.23,rui
6.66,20.82,3.33,rui
6.64,21.65,3.05,rui
6.72,20.92,3.41,rui
6.71,21.05,3.09,rui
6.66,21.05,3.34,rui
6.63,21.39,2.82,rui
6.67,20.72,3.36,rui
6.73,20.58,3.79,rui
6.69,21.11,3.03,rui
6.68,21.29,3.36,rui
6.69,20.98,3.04,rui
6.61,21.35,3.5,rui
6.73,20.75,3.29,rui
6.74,20.63,3.55,rui
6.65,20.74,3.31,rui
6.62,20.43,3.34,rui
6.71,21.36,3.44,rui
6.78,21.41,3.47,rui
6.7,21.37,2.88,rui
6.66,20.44,3.45,rui
6.64,21.91,3.22,rui
6.69,20.88,3.22,rui
6.62,20.62,2.88,rui
6.71,20.87,3.71,rui
6.62,21.44,3.63,rui
6.74,21.07,3.25,rui
6.74,20.76,3.37,rui
6.68,20.73,3.38,rui
6.72,20.72,3.41,rui
6.57,20.69,3.23,rui
6.7,21.26,3.34,rui
6.71,20.95,3.4,rui
6.7,20.85,3.25,rui
6.71,21.54,3.56,rui
6.62,20.66,3.21,rui
6.68,21.01,3.57,rui
6.95,21.06,3.31,rui
7.01,21.06,3.26,rui
6.98,21.38,3.42,rui
6.93,20.88,3.09,rui
6.96,21.25,3.46,rui
7.01,21.5,3.04,rui
6.97,21.19,3.3,rui
6.91,21.49,3.19,rui
6.84,21.07,3.26,rui
7.04,21.21,3.25,rui
6.94,21.0,3.75,rui
6.98,20.64,3.26,rui
6.95,20.73,2.95,rui
6.98,20.82,3.56,rui
6.95,20.92,2.83,rui
7.01,21.15,3.22,rui
6.91,21.54,3.1,rui
6.93,21.23,3.6,rui
6.94,20.84,3.29,rui
7.0,21.4,3.03,rui
6.96,20.63,3.49,rui
6.97,20.78,3.62,rui
6.97,21.13,3.27,rui
6.95,20.95,3.16,rui
7.01,20.91,3.2,rui
6.94,21.49,3.54,rui
6.93,21.43,3.33,rui
6.91,20.92,3.58,rui
7.05,21.16,3.2,rui
6.94,20.83,3.19,rui
6.91,21.04,3.33,rui
6.94,20.99,3.46,rui
6.94,21.01,3.27,rui
7.03,20.91,3.43,rui
6.91,21.16,3.42,rui
7.0,20.94,3.09,rui
6.91,21.35,3.73,rui
6.99,20.68,3.47,rui
6.9,20.96,3.35,rui
6.97,21.08,3.19,rui
7.0,20.9,3.56,rui
6.88,21.12,3.06,rui
6.91,20.91,3.61,rui
7.02,21.32,3.32,rui
6.96,21.44,3.45,rui
6.95,21.51,3.47,rui
6.96,20.92,3.2,rui
6.93,21.2,3.48,rui
6.88,20.48,3.12,rui
6.93,21.42,3.25,rui
8.3,21.44,3.62,katla
8.31,21.57,3.42,katla
8.37,21.24,3.93,katla
8.29,21.34,3.4,katla
8.31,22.12,3.7,katla
8.31,21.24,3.74,katla
8.31,21.42,3.72,katla
8.21,21.41,3.38,katla
8.3,21.22,3.49,katla
8.23,21.77,3.48,katla
8.27,21.9,3.73,katla
8.2,21.86,3.95,katla
8.38,21.64,3.4,katla
8.3,21.01,3.45,katla
8.24,21.25,3.65,katla
8.28,21.29,3.56,katla
8.37,22.09,3.53,katla
8.32,21.19,3.77,katla
8.28,21.23,4.02,katla
8.23,20.7,3.77,katla
8.28,21.25,4.17,katla
8.34,21.42,3.48,katla
8.32,20.92,3.52,katla
8.3,21.5,3.59,katla
8.27,21.72,3.29,katla
8.29,21.28,3.82,katla
8.28,21.57,3.69,katla
8.21,21.42,3.27,katla
8.32,21.22,3.86,katla
8.29,21.21,3.86,katla
8.26,21.71,3.71,katla
8.28,21.04,3.87,katla
8.33,21.21,3.67,katla
8.35,21.47,3.67,katla
8.35,21.9,3.6,katla
8.23,21.05,3.48,katla
8.25,20.94,3.99,katla
8.33,21.28,3.61,katla
8.21,21.79,3.23,katla
8.33,20.89,3.54,katla
8.36,20.95,3.59,katla
8.33,21.58,3.63,katla
8.32,21.26,4.01,katla
8.22,21.79,3.66,katla
8.33,21.68,3.73,katla
8.26,21.35,3.33,katla
8.29,21.54,3.74,katla
8.32,20.91,3.51,katla
8.27,21.05,3.45,katla
8.3,21.86,3.43,katla
8.15,21.5,3.62,katla
8.09,21.32,3.69,katla
8.21,21.47,3.33,katla
8.09,21.56,3.82,katla
8.24,21.15,3.65,katla
8.1,21.23,3.42,katla
8.13,21.24,4.12,katla
8.13,21.8,3.49,katla
8.26,21.6,3.79,katla
8.12,21.79,3.69,katla
8.13,21.18,3.57,katla
8.13,21.76,3.57,katla
8.05,21.69,3.88,katla
8.07,22.04,3.9,katla
8.12,21.16,3.83,katla
8.08,21.3,3.36,katla
8.15,21.94,3.69,katla
8.2,21.39,3.64,katla
8.09,21.47,3.47,katla
8.14,21.43,3.56,katla
8.26,22.03,3.9,katla
8.24,21.93,3.62,katla
8.14,21.57,3.58,katla
8.1,21.59,3.31,katla
8.16,21.2,3.6,katla
8.16,21.39,3.29,katla
8.09,21.64,3.51,katla
8.18,21.5,3.58,katla
8.17,21.3,3.7,katla
8.13,22.26,3.39,katla
8.13,21.4,3.35,katla
8.19,21.37,3.14,katla
8.18,21.31,3.6,katla
8.18,21.39,3.55,katla
8.27,20.85,3.36,katla
8.1,22.04,3.49,katla
8.16,21.36,3.74,katla
8.15,21.58,3.88,katla
8.17,21.28,3.68,katla
8.27,21.67,3.65,katla
8.08,21.72,3.79,katla
8.17,21.53,4.19,katla
8.19,21.87,3.63,katla
8.14,21.69,3.59,katla
8.15,21.64,3.52,katla
8.16,21.52,3.81,katla
8.12,20.9,3.56,katla
8.17,21.79,3.48,katla
8.18,21.84,3.77,katla
8.11,21.3,3.71,katla
8.09,21.37,3.62,katla
8.17,21.37,3.59,katla
8.02,21.26,3.48,katla
8.09,20.92,3.55,katla
8.04,21.65,3.45,katla
8.06,21.45,3.53,katla
8.21,21.65,3.62,katla
8.11,20.66,3.87,katla
8.12,21.35,3.73,katla
8.12,21.25,3.7,katla
8.14,21.51,3.57,katla
8.1,21.78,3.78,katla
8.03,21.55,3.71,katla
8.15,21.38,3.55,katla
8.02,21.16,3.86,katla
8.1,21.34,3.88,katla
8.14,21.15,3.86,katla
8.01,21.51,3.69,katla
8.15,21.48,3.57,katla
8.08,22.18,3.64,katla
8.12,20.76,3.45,katla
8.12,20.89,3.73,katla
8.05,21.06,3.47,katla
8.17,21.47,3.44,katla
8.13,21.62,3.54,katla
8.14,21.67,3.79,katla
8.06,21.02,3.28,katla
8.06,21.26,3.56,katla
8.09,21.89,3.55,katla
8.09,20.82,4.07,katla
8.02,21.16,3.76,katla
8.1,21.86,3.76,katla
8.09,21.68,3.85,katla
8.06,21.66,3.58,katla
8.08,21.41,3.54,katla
8.07,21.67,3.31,katla
8.04,21.57,3.61,katla
8.14,21.48,3.35,katla
8.09,21.53,3.67,katla
8.07,21.29,3.51,katla
8.02,20.93,3.7,katla
8.05,21.54,3.5,katla
8.02,21.25,4.04,katla
8.09,21.56,3.65,katla
8.02,21.8,3.57,katla
8.02,21.22,3.58,katla
8.13,21.17,4.14,katla
8.04,21.55,3.23,katla
8.08,21.48,3.4,katla
8.16,21.5,3.56,katla
7.99,21.44,3.61,katla
8.01,21.26,3.86,katla
8.04,21.55,3.73,katla
7.92,21.88,3.59,katla
8.04,21.66,3.81,katla
7.94,21.16,4.06,katla
7.91,21.11,3.62,katla
7.99,21.28,3.73,katla
8.04,21.43,3.56,katla
7.99,21.29,3.27,katla
8.01,21.67,3.58,katla
7.88,21.27,3.79,katla
7.92,21.65,3.52,katla
7.99,21.23,3.38,katla
8.06,21.68,3.74,katla
8.04,21.59,3.8,katla
7.96,21.85,3.87,katla
8.01,21.35,3.37,katla
8.0,21.95,3.38,katla
8.04,21.3,3.53,katla
7.93,21.21,3.74,katla
8.03,21.51,3.51,katla
7.93,21.46,3.54,katla
8.0,21.34,3.55,katla
8.0,21.55,3.85,katla
7.97,21.6,3.97,katla
8.02,21.79,3.49,katla
7.95,21.39,3.6,katla
8.04,21.22,3.59,katla
8.04,21.5,3.61,katla
8.0,21.1,3.38,katla
7.91,21.5,3.79,katla
8.03,21.78,3.9,katla
8.0,21.42,3.91,katla
7.95,21.09,3.54,katla
7.97,21.45,3.44,katla
8.01,21.27,3.86,katla
7.93,21.4,3.54,katla
8.0,21.72,3.66,katla
7.98,21.65,3.78,katla
8.0,21.56,3.74,katla
7.91,21.33,3.69,katla
7.98,21.35,3.68,katla
8.01,21.58,3.45,katla
7.92,21.68,3.46,katla
7.95,21.17,3.84,katla
8.0,21.54,3.75,katla
7.99,21.74,3.37,katla
7.94,21.1,3.69,katla
8.02,21.3,3.56,katla
7.92,21.5,3.61,katla
7.98,21.29,3.67,katla
7.89,21.83,3.74,katla
7.85,21.42,3.19,katla
7.97,22.11,3.17,katla
7.85,21.55,3.61,katla
7.9,20.98,3.67,katla
7.96,22.35,3.87,katla
7.86,21.5,3.73,katla
7.89,21.73,3.75,katla
7.98,21.74,3.67,katla
7.89,21.11,3.65,katla
7.9,21.41,3.83,katla
7.99,21.13,3.57,katla
7.9,21.59,3.16,katla
7.85,21.46,3.77,katla
7.92,21.7,3.65,katla
7.98,21.95,3.46,katla
7.96,21.65,4.11,katla
7.88,21.46,3.4,katla
7.87,21.62,3.65,katla
7.95,21.66,3.56,katla
7.91,21.21,3.47,katla
7.92,21.56,3.75,katla
7.95,21.97,3.42,katla
7.91,21.23,3.87,katla
7.89,21.85,3.9,katla
7.94,21.59,3.62,katla
7.9,21.37,3.58,katla
8.01,21.19,3.65,katla
7.96,21.41,3.69,katla
7.84,21.9,3.84,katla
7.92,21.24,3.77,katla
7.86,21.2,3.6,katla
8.0,21.69,3.48,katla
7.84,21.51,3.66,katla
7.92,22.04,3.58,katla
7.81,21.38,3.7,katla
7.94,21.45,3.54,katla
7.82,21.53,3.54,katla
7.93,21.65,3.86,katla
7.87,21.11,3.5,katla
7.88,21.25,3.9,katla
7.93,22.09,3.61,katla
7.86,21.26,3.81,katla
7.86,21.67,3.54,katla
7.87,21.92,3.49,katla
7.88,21.48,3.51,katla
8.03,21.82,3.49,katla
7.9,20.89,3.64,katla
7.96,21.37,3.61,katla
7.92,21.4,3.22,katla
7.96,21.88,3.62,katla
7.92,21.36,3.6,katla
8.07,21.27,3.37,katla
7.96,21.43,3.72,katla
8.0,21.96,3.49,katla
7.93,20.81,3.74,katla
7.92,21.64,3.51,katla
8.05,20.94,3.81,katla
8.01,21.53,3.39,katla
7.99,21.41,3.24,katla
8.04,21.27,3.91,katla
7.96,21.66,3.44,katla
7.97,21.41,3.55,katla
7.92,20.45,3.44,katla
8.0,20.95,3.37,katla
7.89,21.43,3.43,katla
8.02,21.59,3.65,katla
7.98,21.14,3.46,katla
8.0,21.64,3.75,katla
7.94,21.25,3.42,katla
8.0,20.78,3.17,katla
7.86,20.73,3.88,katla
8.0,21.01,3.59,katla
8.03,21.52,4.03,katla
7.95,21.17,3.39,katla
7.96,21.65,3.63,katla
7.94,21.75,3.72,katla
7.95,21.14,3.56,katla
7.98,21.14,3.36,katla
7.94,21.36,3.88,katla
7.9,21.44,3.55,katla
7.95,21.83,3.63,katla
7.91,21.64,3.77,katla
7.91,21.01,3.69,katla
7.96,21.23,3.82,katla
7.93,21.5,3.84,katla
7.94,20.82,3.53,katla
7.97,21.67,3.51,katla
8.05,20.98,3.64,katla
7.95,21.77,3.32,katla
7.98,21.3,3.92,katla
7.92,21.49,3.44,katla
7.97,21.26,3.53,katla
7.86,21.49,3.39,katla
7.9,20.9,3.4,katla
7.99,21.51,3.74,katla
7.91,21.43,3.49,katla
8.01,21.5,3.48,katla
7.87,21.25,3.61,katla
7.92,21.4,3.33,katla
7.79,20.85,3.94,katla
7.82,21.81,3.4,katla
7.81,21.51,3.8,katla
7.9,21.45,3.45,katla
7.91,21.32,3.54,katla
7.87,21.57,3.69,katla
7.76,21.52,3.77,katla
7.85,21.29,3.63,katla
7.77,21.13,3.54,katla
7.86,21.09,3.74,katla
7.83,21.52,3.73,katla
7.94,21.77,3.96,katla
7.81,21.35,3.47,katla
8.03,21.43,3.89,katla
7.89,20.46,3.45,katla
7.84,21.13,3.68,katla
7.9,20.46,3.56,katla
7.85,21.66,3.73,katla
7.86,21.32,3.27,katla
7.9,21.13,3.45,katla
7.94,21.33,3.48,katla
7.84,21.36,3.67,katla
7.87,20.89,3.4,katla
7.83,21.19,3.6,katla
7.86,21.22,3.99,katla
7.91,21.61,3.7,katla
7.87,21.37,3.66,katla
7.91,20.96,3.75,katla
7.88,20.71,3.63,katla
7.8,21.09,3.58,katla
7.79,21.23,3.62,katla
7.91,21.11,3.66,katla
7.87,21.12,3.28,katla
7.86,21.47,3.42,katla
7.86,21.23,3.83,katla
7.87,21.34,3.61,katla
7.85,20.91,3.55,katla
7.89,21.29,3.91,katla
7.92,21.62,3.2,katla
7.95,21.33,3.69,katla
7.91,21.26,3.4,katla
7.94,21.02,3.41,katla
7.86,21.13,3.61,katla
7.87,21.65,3.7,katla
7.83,21.03,3.53,katla
7.85,21.1,3.39,katla
7.88,21.11,3.42,katla
